id,source,contact_name,original_id,site_name,stream_name,latitude,longitude,datum,district,description_1,description_2,lower_boundary,upper_boundary
17977,NYDEC,NA,NA,NA,Unnamed Water,42.47745113,-74.12283986,NA,,,,,
19476,NYDEC,NA,NA,NA,Hovey Gully,42.47751493,-77.84360115,NA,,,,,
18444,NYDEC,NA,NA,NA,Unnamed Water,42.4775374,-74.6688143,NA,,,,,
5179,MADFW,Todd Richards,81036,NA,ECHO LAKE,42.47762,-71.88888,NA,CD,,,,
13422,NYDEC,NA,NA,NA,Muitzes Kill,42.47783103,-73.72094383,NA,,,,,
18514,NYDEC,NA,NA,NA,Dona Brook,42.47789698,-74.87805838,NA,,,,,
16863,NYDEC,NA,NA,NA,Canaseraga Creek,42.47793313,-77.8474277,NA,,,,,
14276,NYDEC,NA,NA,NA,Lime Lake Outlet,42.47795244,-78.4814196,NA,,,,,
17606,NYDEC,NA,NA,NA,Coeymans Creek,42.47821059,-73.79416316,NA,,,,,
17645,NYDEC,NA,NA,NA,Lime Lake Outlet,42.47834895,-78.48111318,NA,,,,,
13832,NYDEC,NA,NA,NA,Canaseraga Creek,42.47836874,-77.84765427,NA,,,,,
20042,NYDEC,NA,NA,NA,Unnamed Water,42.47839273,-75.0488476,NA,,,,,
7154,MADFW,Todd Richards,3628375,NA,West Wachusett Brook,42.47843,-71.91657,NA,CD,,,,
4328,MADFW,Todd Richards,8349375,NA,Elm Brook,42.47867,-71.29608,NA,NE,,,,
16764,NYDEC,NA,NA,NA,Lime Lake Outlet,42.47874854,-78.48100154,NA,,,,,
15318,NYDEC,NA,NA,NA,Lime Lake Outlet,42.47885136,-78.4814695,NA,,,,,
18512,NYDEC,NA,NA,NA,Negro Brook,42.47887511,-74.84529246,NA,,,,,
15722,NYDEC,NA,NA,NA,Lime Lake Outlet,42.47888829,-78.48025511,NA,,,,,
20285,NYDEC,NA,NA,NA,Unnamed Water,42.47912773,-78.59287385,NA,,,,,
14536,NYDEC,NA,NA,NA,Virgil Creek,42.47916278,-76.23815632,NA,,,,,
16318,NYDEC,NA,NA,NA,Unnamed Water,42.47926077,-78.34635655,NA,,,,,
6739,MADFW,Todd Richards,3420125,NA,Roaring Brook (1),42.479345,-72.705975,NA,CV,,,,
6999,MADFW,Todd Richards,2105825,NA,Parker Brook,42.47936,-73.29394,NA,WD,,,,
16006,NYDEC,NA,NA,NA,Hovey Gully,42.47938897,-77.84283452,NA,,,,,
18443,NYDEC,NA,NA,NA,Unnamed Water,42.47945575,-74.62499275,NA,,,,,
17344,NYDEC,NA,NA,NA,Coon Brook,42.4795907,-78.78387937,NA,,,,,
6708,MADFW,Todd Richards,8144650,NA,North Nashua River,42.4796224,-71.683197,NA,CD,,,,
16195,NYDEC,NA,NA,NA,Lime Lake Outlet,42.47975029,-78.48151939,NA,,,,,
6902,MADFW,Todd Richards,7138500,NA,Little Brook,42.47988,-71.183,NA,NE,,,,
6765,MADFW,Todd Richards,3627000,NA,Hop Brook,42.4799653,-72.3341657,NA,CV,,,,
13899,NYDEC,NA,NA,NA,Clear Creek,42.4801391,-78.34772936,NA,,,,,
3512,MADFW,Todd Richards,3627175,NA,East Branch Fever Brook,42.4802357,-72.2227651,NA,CD,,,,
6896,MADFW,Todd Richards,7138350,NA,Aberjona River,42.4803,-71.11879,NA,NE,,,,
16969,NYDEC,NA,NA,NA,Spring Brook,42.48031728,-78.68377408,NA,,,,,
7512,MADFW,Todd Richards,8146065,NA,UNT to Keyes Brook,42.48032,-71.86135,NA,CD,,,,
16660,NYDEC,NA,NA,NA,Babcock Hollow,42.48059131,-76.16371358,NA,,,,,
18242,NYDEC,NA,NA,NA,Green Brook,42.48077661,-73.56725829,NA,,,,,
3252,MADFW,Todd Richards,3212050,NA,Westfield Brook,42.48088,-72.98883,NA,WD,,,,
19477,NYDEC,NA,NA,NA,Unnamed Water,42.48110934,-77.8431801,NA,,,,,
7355,MADFW,Todd Richards,3420150,NA,Bloody Brook,42.48173,-72.60512,NA,CV,,,,
18442,NYDEC,NA,NA,NA,Unnamed Water,42.48175612,-74.62069626,NA,,,,,
17276,NYDEC,NA,NA,NA,Unnamed Water,42.48195363,-75.84240153,NA,,,,,
7152,MADFW,Todd Richards,3628135,NA,UNT to Burnshirt River,42.48251,-72.07549,NA,CD,,,,
17766,NYDEC,NA,NA,NA,Spring Brook,42.48251564,-78.68457229,NA,,,,,
6903,MADFW,Todd Richards,7138525,NA,Sweetwater Brook,42.48252,-71.10818,NA,NE,,,,
4313,MADFW,Todd Richards,8247025,NA,Guggins Brook,42.482526,-71.4946115,NA,NE,,,,
17989,NYDEC,NA,NA,NA,Coye Brook,42.48279495,-75.3159072,NA,,,,,
6901,MADFW,Todd Richards,7138475,NA,Cummings Brook,42.48288,-71.17284,NA,NE,,,,
7747,MADFW,Todd Richards,3212005,NA,UNT to Westfield River (3),42.48291,-72.92923,NA,WD,,,,
19470,NYDEC,NA,NA,NA,Unnamed Water,42.48311184,-74.39015709,NA,,,,,
3447,MADFW,Todd Richards,8246725,NA,Sawmill Brook,42.4836237,-71.339915,NA,NE,,,,
18399,NYDEC,NA,NA,NA,Unnamed Water,42.48373038,-74.96876651,NA,,,,,
17122,NYDEC,NA,NA,NA,Clear Creek,42.48423978,-78.91785299,NA,,,,,
18866,NYDEC,NA,NA,NA,Unnamed Water,42.48433759,-74.98986453,NA,,,,,
6793,MADFW,Todd Richards,2105475,NA,Windsor Brook,42.48438,-73.0963,NA,WD,,,,
17282,NYDEC,NA,NA,NA,Virgil Creek,42.48438929,-76.29251282,NA,,,,,
14530,NYDEC,NA,NA,NA,East Branch Otsdawa Creek,42.4848298,-75.17238945,NA,,,,,
7657,MADFW,Todd Richards,2105375,NA,Walker Brook,42.48483,-73.16425,NA,WD,,,,
17235,NYDEC,NA,NA,NA,Catskill Creek,42.48483081,-74.26698148,NA,,,,,
7662,MADFW,Todd Richards,2105875,NA,Hawthorne Brook,42.48488,-73.30666,NA,WD,,,,
14557,NYDEC,NA,NA,NA,Virgil Creek,42.48488828,-76.2905885,NA,,,,,
15036,NYDEC,NA,NA,NA,Unnamed Water,42.48499598,-78.48667682,NA,,,,,
7746,MADFW,Todd Richards,3212030,NA,UNT to Westfield River (4),42.485,-72.94685,NA,WD,,,,
16932,NYDEC,NA,NA,NA,Catskill Creek,42.48502466,-74.26772143,NA,,,,,
15122,NYDEC,NA,NA,NA,Clear Creek,42.48521317,-78.35894937,NA,,,,,
18152,NYDEC,NA,NA,NA,Unnamed Water,42.48521638,-75.56469743,NA,,,,,
18249,NYDEC,NA,NA,NA,Hollow Brook,42.48541913,-73.47481489,NA,,,,,
15544,NYDEC,NA,NA,NA,Clear Creek,42.48544574,-78.35992292,NA,,,,,
3191,MADFW,Todd Richards,2105400,NA,Wahconah Falls Brook,42.4854497,-73.1266211,NA,WD,,,,
6769,MADFW,Todd Richards,3627275,NA,Moccasin Brook,42.4856348,-72.150758,NA,CD,,,,
13482,NYDEC,NA,NA,NA,Sugar Creek,42.4856499,-77.73362062,NA,,,,,
17683,NYDEC,NA,NA,NA,Clear Creek,42.48575727,-78.36035325,NA,,,,,
16776,NYDEC,NA,NA,NA,Clear Creek,42.4859044,-78.36055579,NA,,,,,
6976,MADFW,Todd Richards,8349275,NA,Vine Brook,42.48605,-71.2102,NA,NE,,,,
3523,MADFW,Todd Richards,3628050,NA,Canesto Brook,42.4862,-72.05191,NA,CD,,,,
7680,MADFW,Todd Richards,2105325,NA,Unkamet Brook,42.48622,-73.21584,NA,WD,,,,
16674,NYDEC,NA,NA,NA,Babcock Hollow,42.48652583,-76.15929722,NA,,,,,
17681,NYDEC,NA,NA,NA,Harrison Creek,42.48668246,-75.11742006,NA,,,,,
19219,NYDEC,NA,NA,NA,West Creek,42.48675243,-77.34953759,NA,,,,,
13902,NYDEC,NA,NA,NA,Clear Creek,42.48686859,-78.36390445,NA,,,,,
14605,NYDEC,NA,NA,NA,Unnamed Water,42.486897,-73.64775331,NA,,,,,
19465,NYDEC,NA,NA,NA,Unnamed Water,42.48690633,-74.35134127,NA,,,,,
7749,MADFW,Todd Richards,3212031,NA,UNT to Westfield River (5),42.48692,-72.95159,NA,WD,,,,
16217,NYDEC,NA,NA,NA,Clear Creek,42.48697561,-78.36026037,NA,,,,,
7703,MADFW,Todd Richards,3627290,NA,UNT to Mocassin Brook,42.48729,-72.14759,NA,CD,,,,
7702,MADFW,Todd Richards,3627300,NA,Lorinda Brook,42.4873,-72.13673,NA,CD,,,,
17976,NYDEC,NA,NA,NA,Unnamed Water,42.48736205,-74.12343147,NA,,,,,
19164,NYDEC,NA,NA,NA,Oil Well Hollow Creek,42.48752236,-77.53311869,NA,,,,,
7441,MADFW,Todd Richards,3420152,NA,UNT to Bloody Brook,42.48758,-72.61081,NA,CV,,,,
18511,NYDEC,NA,NA,NA,Unnamed Water,42.48764357,-74.81848894,NA,,,,,
19466,NYDEC,NA,NA,NA,Unnamed Water,42.48767398,-74.35172271,NA,,,,,
17746,NYDEC,NA,NA,NA,Unnamed Water,42.48771717,-74.29205036,NA,,,,,
3511,MADFW,Todd Richards,3627150,NA,West Branch Fever Brook,42.4878022,-72.2548866,NA,CD,,,,
19301,NYDEC,NA,NA,NA,Avery Hollow Brook,42.48803716,-77.43420857,NA,,,,,
7139,MADFW,Todd Richards,3420715,NA,UNT to Sawmill River,42.48808,-72.47464,NA,CV,,,,
6949,MADFW,Todd Richards,3313775,NA,Nye Brook,42.48815,-72.744,NA,CV,,,,
18292,NYDEC,NA,NA,NA,Unnamed Water,42.48837195,-73.44326499,NA,,,,,
14696,NYDEC,NA,NA,NA,Stony Creek,42.48837486,-78.52336327,NA,,,,,
14173,NYDEC,NA,NA,NA,West Kill,42.48842205,-74.51166553,NA,,,,,
15324,NYDEC,NA,NA,NA,Clear Creek,42.48845226,-78.37128922,NA,,,,,
18080,NYDEC,NA,NA,NA,Big Stream,42.48853425,-77.0479126,NA,,,,,
13898,NYDEC,NA,NA,NA,Clear Creek,42.48855952,-78.36764507,NA,,,,,
7324,MADFW,Todd Richards,3628005,NA,UNT to Prince River,42.48856,-72.11684,NA,CD,,,,
13856,NYDEC,NA,NA,NA,Elton Creek,42.48873954,-78.48201846,NA,,,,,
14238,NYDEC,NA,NA,NA,Wyomanock Creek,42.48893636,-73.45302184,NA,,,,,
15543,NYDEC,NA,NA,NA,Clear Creek,42.4889694,-78.37146302,NA,,,,,
17586,NYDEC,NA,NA,NA,Betty Brook,42.48904231,-74.50928789,NA,,,,,
17813,NYDEC,NA,NA,NA,Oneonta Creek,42.48907394,-75.04836918,NA,,,,,
16775,NYDEC,NA,NA,NA,Clear Creek,42.48908668,-78.37176132,NA,,,,,
14678,NYDEC,NA,NA,NA,Unnamed Water,42.48910056,-78.37984061,NA,,,,,
17676,NYDEC,NA,NA,NA,Clear Creek,42.48915789,-78.37178948,NA,,,,,
16432,NYDEC,NA,NA,NA,Elton Creek,42.48927187,-78.48227919,NA,,,,,
14181,NYDEC,NA,NA,NA,Betty Brook,42.48931221,-74.50922493,NA,,,,,
17722,NYDEC,NA,NA,NA,Unnamed Water,42.48934722,-78.37941591,NA,,,,,
3240,MADFW,Todd Richards,3211030,NA,Westfield River (E.B.),42.48937,-72.95876,NA,WD,,,,
18509,NYDEC,NA,NA,NA,Unnamed Water,42.48957784,-74.80626624,NA,,,,,
20155,NYDEC,NA,NA,NA,Stony Creek,42.48958988,-78.52396687,NA,,,,,
17641,NYDEC,NA,NA,NA,Lime Lake Outlet,42.48987774,-78.48663194,NA,,,,,
16756,NYDEC,NA,NA,NA,Lime Lake Outlet,42.48995816,-78.48635659,NA,,,,,
14484,NYDEC,NA,NA,NA,Catskill Creek,42.48996612,-74.29018756,NA,,,,,
15759,NYDEC,NA,NA,NA,Clear Creek,42.48999958,-78.37988907,NA,,,,,
14454,NYDEC,NA,NA,NA,Virgil Creek,42.49013715,-76.22255399,NA,,,,,
15121,NYDEC,NA,NA,NA,Clear Creek,42.49014294,-78.37503012,NA,,,,,
3527,MADFW,Todd Richards,3628225,NA,Joslin Brook,42.4901556,-71.9738123,NA,CD,,,,
6558,MADFW,Todd Richards,3212025,NA,Bartlett Brook,42.49023,-72.939,NA,WD,,,,
17281,NYDEC,NA,NA,NA,Virgil Creek,42.49033189,-76.30611767,NA,,,,,
14275,NYDEC,NA,NA,NA,Lime Lake Outlet,42.49038949,-78.48697673,NA,,,,,
3488,MADFW,Todd Richards,2105900,NA,Churchill Brook,42.49115,-73.2817,NA,WD,,,,
7658,MADFW,Todd Richards,2105425,NA,Anthony Brook,42.49118,-73.14903,NA,WD,,,,
7142,MADFW,Todd Richards,3420720,NA,UNT to Dudleyville Brook,42.49134,-72.46375,NA,CV,,,,
6973,MADFW,Todd Richards,8349325,NA,Long Meadow Brook,42.49168,-71.20457,NA,NE,,,,
14550,NYDEC,NA,NA,NA,Virgil Creek,42.49191194,-76.30655211,NA,,,,,
19467,NYDEC,NA,NA,NA,Unnamed Water,42.49197589,-74.36082925,NA,,,,,
20284,NYDEC,NA,NA,NA,Stony Brook,42.49198076,-78.64147442,NA,,,,,
6724,MADFW,Todd Richards,3211925,NA,Meadow Brook,42.4922,-72.89718,NA,WD,,,,
19658,NYDEC,NA,NA,NA,Spring Brook,42.49223083,-76.72794433,NA,,,,,
19468,NYDEC,NA,NA,NA,Unnamed Water,42.49244945,-74.36664118,NA,,,,,
18063,NYDEC,NA,NA,NA,Hovey Gully,42.49247978,-77.8356648,NA,,,,,
13383,NYDEC,NA,NA,NA,Kinderhook Creek,42.4925374,-73.45293307,NA,,,,,
15927,NYDEC,NA,NA,NA,Unnamed Water,42.49269988,-78.64405907,NA,,,,,
20428,NYDEC,NA,NA,NA,Kinderhook Creek,42.49272737,-73.45166285,NA,,,,,
19507,NYDEC,NA,NA,NA,Reynolds Creek,42.49303753,-77.51495544,NA,,,,,
7053,MADFW,Todd Richards,2105460,NA,May Brook (1; UNT to Windsor Reservoir),42.49326,-73.10437,NA,WD,,,,
20022,NYDEC,NA,NA,NA,Unnamed Water,42.49330595,-75.2497599,NA,,,,,
17988,NYDEC,NA,NA,NA,Thorp Brook,42.49345504,-75.3002261,NA,,,,,
16034,NYDEC,NA,NA,NA,Gridley Creek,42.49368083,-76.1031963,NA,,,,,
6712,MADFW,Todd Richards,8349350,NA,Spring Brook,42.4942393,-71.2567258,NA,NE,,,,
16380,NYDEC,NA,NA,NA,Cohocton River,42.49444933,-77.50353729,NA,,,,,
17251,NYDEC,NA,NA,NA,Virgil Creek,42.49456666,-76.3138115,NA,,,,,
4312,MADFW,Todd Richards,8246875,NA,Nashoba Brook,42.49493,-71.42033,NA,NE,,,,
20096,NYDEC,NA,NA,NA,Unnamed Water,42.4951433,-78.47337015,NA,,,,,
19469,NYDEC,NA,NA,NA,Unnamed Water,42.49524786,-74.36947277,NA,,,,,
13382,NYDEC,NA,NA,NA,Kinderhook Creek,42.49542499,-73.53561246,NA,,,,,
7503,MADFW,Todd Richards,9355500,NA,Forest River,42.49562,-70.92274,NA,NE,,,,
18533,NYDEC,NA,NA,NA,Unnamed Water,42.49596904,-74.79422287,NA,,,,,
4605,MADFW,Todd Richards,9355550,NA,Saugus River,42.49607,-71.03397,NA,NE,,,,
6934,MADFW,Todd Richards,3420500,NA,Gunn Brook,42.496414,-72.5586702,NA,CV,,,,
7679,MADFW,Todd Richards,2105450,NA,Weston Brook,42.49667,-73.11148,NA,WD,,,,
3193,MADFW,Todd Richards,2105850,NA,Lulu Cascade Brook,42.4967075,-73.3019997,NA,WD,,,,
14549,NYDEC,NA,NA,NA,Virgil Creek,42.49706224,-76.32856464,NA,,,,,
7643,MADFW,Todd Richards,8144700,NA,Spectacle Brook,42.49711,-71.68065,NA,CD,,,,
17585,NYDEC,NA,NA,NA,Schenevus Creek,42.49716026,-74.93198235,NA,,,,,
14750,NYDEC,NA,NA,NA,Cohocton River,42.49722744,-77.50291804,NA,,,,,
15959,NYDEC,NA,NA,NA,Unnamed Water,42.49723236,-78.6431058,NA,,,,,
7630,MADFW,Todd Richards,8146000,NA,Bartlett Pond Brook,42.4974238,-71.8197999,NA,CD,,,,
19217,NYDEC,NA,NA,NA,Tenmile Creek,42.49745307,-77.37691715,NA,,,,,
17013,NYDEC,NA,NA,NA,Wiscoy Creek,42.49745891,-78.1308546,NA,,,,,
7194,MADFW,Todd Richards,8146025,NA,Steam Mill Brook,42.49756,-71.8345,NA,CD,,,,
17577,NYDEC,NA,NA,NA,Wiscoy Creek,42.49763136,-78.12981673,NA,,,,,
19193,NYDEC,NA,NA,NA,Mill Creek,42.49769537,-77.58642789,NA,,,,,
7742,MADFW,Todd Richards,8144790,NA,Old Mill Brook,42.49773,-71.72848,NA,CD,,,,
14502,NYDEC,NA,NA,NA,Genegantslet Creek,42.49774703,-75.75901831,NA,,,,,
4307,MADFW,Todd Richards,8146050,NA,Keyes Brook,42.49775,-71.85667,NA,CD,,,,
16089,NYDEC,NA,NA,NA,Cohocton River,42.49787983,-77.50190971,NA,,,,,
13853,NYDEC,NA,NA,NA,Wiscoy Creek,42.4979479,-78.13207153,NA,,,,,
15755,NYDEC,NA,NA,NA,Wiscoy Creek,42.49798114,-78.13085634,NA,,,,,
17339,NYDEC,NA,NA,NA,Morton Corners Brook,42.49843875,-78.76360182,NA,,,,,
17481,NYDEC,NA,NA,NA,Wiscoy Creek,42.49860506,-78.13306568,NA,,,,,
20304,NYDEC,NA,NA,NA,Unnamed Water,42.49867217,-78.6318002,NA,,,,,
7688,MADFW,Todd Richards,3628155,NA,UNT to Natty Pond Brook,42.49868,-72.02697,NA,CD,,,,
14684,NYDEC,NA,NA,NA,Cheney Brook,42.49913317,-78.37551412,NA,,,,,
17592,NYDEC,NA,NA,NA,Unnamed Water,42.49925259,-74.53463177,NA,,,,,
17739,NYDEC,NA,NA,NA,Unnamed Water,42.49934595,-74.29095774,NA,,,,,
19198,NYDEC,NA,NA,NA,Unnamed Water,42.49966774,-77.40541676,NA,,,,,
6923,MADFW,Todd Richards,3420530,NA,UNT to Cranberry Pond,42.4998,-72.51475,NA,CV,,,,
20268,NYDEC,NA,NA,NA,Morton Corners Brook,42.49987311,-78.76789813,NA,,,,,
15928,NYDEC,NA,NA,NA,Unnamed Water,42.49996731,-78.64204795,NA,,,,,
17336,NYDEC,NA,NA,NA,Derby Brook,42.50002515,-78.76300351,NA,,,,,
17331,NYDEC,NA,NA,NA,Wiscoy Creek,42.50025137,-78.06794678,NA,,,,,
15539,NYDEC,NA,NA,NA,Clear Creek,42.50037626,-78.3843425,NA,,,,,
14254,NYDEC,NA,NA,NA,Wiscoy Creek,42.50059095,-78.06770785,NA,,,,,
20269,NYDEC,NA,NA,NA,Unnamed Water,42.50062815,-78.76821123,NA,,,,,
13903,NYDEC,NA,NA,NA,Clear Creek,42.50068012,-78.38411554,NA,,,,,
17597,NYDEC,NA,NA,NA,Unnamed Water,42.5006959,-74.58445955,NA,,,,,
19599,NYDEC,NA,NA,NA,Unnamed Water,42.50076531,-78.13605769,NA,,,,,
16808,NYDEC,NA,NA,NA,Cohocton River,42.50077837,-77.50072319,NA,,,,,
14751,NYDEC,NA,NA,NA,Cohocton River,42.50087947,-77.50062986,NA,,,,,
17646,NYDEC,NA,NA,NA,Clear Creek,42.50107605,-78.38442896,NA,,,,,
16773,NYDEC,NA,NA,NA,Clear Creek,42.50113827,-78.38445666,NA,,,,,
3138,MADFW,Todd Richards,8246900,NA,Nagog Brook,42.50121,-71.42014,NA,NE,,,,
7247,MADFW,Todd Richards,8146035,NA,UNT to Steam Mill Brook,42.50127,-71.83355,NA,CD,,,,
14545,NYDEC,NA,NA,NA,Virgil Creek,42.501408,-76.34204414,NA,,,,,
20095,NYDEC,NA,NA,NA,Gheny Brook,42.50142138,-78.48071509,NA,,,,,
20068,NYDEC,NA,NA,NA,Unnamed Water,42.50149144,-78.38591166,NA,,,,,
17121,NYDEC,NA,NA,NA,Clear Creek,42.50153922,-78.92827978,NA,,,,,
15119,NYDEC,NA,NA,NA,Clear Creek,42.50157913,-78.38416407,NA,,,,,
17284,NYDEC,NA,NA,NA,Virgil Creek,42.50182997,-76.20351578,NA,,,,,
17643,NYDEC,NA,NA,NA,Charlotte Creek,42.50192035,-74.78359039,NA,,,,,
14455,NYDEC,NA,NA,NA,Unnamed Water,42.5019456,-76.21304757,NA,,,,,
17591,NYDEC,NA,NA,NA,Unnamed Water,42.50195896,-74.54248622,NA,,,,,
17526,NYDEC,NA,NA,NA,Cole Brook,42.50198707,-74.42839688,NA,,,,,
17767,NYDEC,NA,NA,NA,Spring Brook,42.50201967,-78.674183,NA,,,,,
18289,NYDEC,NA,NA,NA,Unnamed Water,42.50237366,-73.3801056,NA,,,,,
7128,MADFW,Todd Richards,3420700,NA,Williams Brook,42.50241,-72.47868,NA,CV,,,,
16207,NYDEC,NA,NA,NA,Clear Creek,42.50247815,-78.38421261,NA,,,,,
13481,NYDEC,NA,NA,NA,Sugar Creek,42.50247981,-77.74530696,NA,,,,,
3466,MADFW,Todd Richards,8246825,NA,Spencer Brook,42.50275,-71.38043,NA,NE,,,,
18409,NYDEC,NA,NA,NA,Potato Creek,42.50281301,-74.92720519,NA,,,,,
13421,NYDEC,NA,NA,NA,Muitzes Kill,42.50321678,-73.73624849,NA,,,,,
14685,NYDEC,NA,NA,NA,Stony Creek,42.50324212,-78.50837921,NA,,,,,
19922,NYDEC,NA,NA,NA,Cooper Creek,42.50328451,-75.13020643,NA,,,,,
18246,NYDEC,NA,NA,NA,Unnamed Water,42.50335066,-73.49466763,NA,,,,,
18748,NYDEC,NA,NA,NA,Unnamed Water,42.50335674,-75.39397874,NA,,,,,
17768,NYDEC,NA,NA,NA,Spring Brook,42.50363636,-78.67122338,NA,,,,,
7451,MADFW,Todd Richards,8144615,NA,Slaterock Brook,42.50381,-71.65804,NA,CD,,,,
14267,NYDEC,NA,NA,NA,Wiscoy Creek,42.50382913,-78.08125294,NA,,,,,
17552,NYDEC,NA,NA,NA,Cold Creek,42.50394468,-78.15471455,NA,,,,,
7141,MADFW,Todd Richards,3420750,NA,Red Brook (3),42.5040955,-72.4475244,NA,CV,,,,
3265,MADFW,Todd Richards,3313750,NA,Poland Brook,42.50412,-72.74695,NA,CV,,,,
16090,NYDEC,NA,NA,NA,Cohocton River,42.50412733,-77.4991164,NA,,,,,
17578,NYDEC,NA,NA,NA,Wiscoy Creek,42.50414323,-78.07995405,NA,,,,,
18293,NYDEC,NA,NA,NA,Unnamed Water,42.50414515,-73.36849757,NA,,,,,
16628,NYDEC,NA,NA,NA,Stony Creek,42.50414686,-78.50765103,NA,,,,,
3301,MADFW,Todd Richards,3419825,NA,Mill River (4),42.504186,-72.649305,NA,CV,,,,
13852,NYDEC,NA,NA,NA,Wiscoy Creek,42.50420932,-78.13360133,NA,,,,,
7122,MADFW,Todd Richards,3211865,NA,UNT to Swift River,42.50421,-72.84747,NA,WD,,,,
18526,NYDEC,NA,NA,NA,Simpsonville Brook,42.5042924,-74.78069762,NA,,,,,
17551,NYDEC,NA,NA,NA,Cold Creek,42.50432829,-78.17569002,NA,,,,,
13512,NYDEC,NA,NA,NA,Elm Creek,42.50444072,-78.15795232,NA,,,,,
13641,NYDEC,NA,NA,NA,Cold Creek,42.50450774,-78.15552175,NA,,,,,
18138,NYDEC,NA,NA,NA,Gilmore Brook,42.50467541,-75.54096806,NA,,,,,
16091,NYDEC,NA,NA,NA,Cohocton River,42.50478205,-77.49841227,NA,,,,,
13640,NYDEC,NA,NA,NA,Cold Creek,42.50483567,-78.17622686,NA,,,,,
20069,NYDEC,NA,NA,NA,Unnamed Water,42.50494906,-78.38774134,NA,,,,,
14228,NYDEC,NA,NA,NA,Clear Creek,42.50506737,-78.3880033,NA,,,,,
16783,NYDEC,NA,NA,NA,Scott Creek,42.50517906,-79.29500545,NA,,,,,
15889,NYDEC,NA,NA,NA,Elm Creek,42.50533994,-78.15799762,NA,,,,,
19758,NYDEC,NA,NA,NA,Unnamed Water,42.50552487,-78.04716293,NA,,,,,
14172,NYDEC,NA,NA,NA,West Kill,42.50569676,-74.55169716,NA,,,,,
3249,MADFW,Todd Richards,12002,NA,BERRY POND,42.50583,-73.31976,NA,WD,,,,
7349,MADFW,Todd Richards,8145061,NA,Bolton Brook (UNT to Wyman Pond),42.50607,-71.89623,NA,CD,,,,
14544,NYDEC,NA,NA,NA,Virgil Creek,42.5066956,-76.35189443,NA,,,,,
13377,NYDEC,NA,NA,NA,Kinderhook Creek,42.50676764,-73.50735344,NA,,,,,
4311,MADFW,Todd Richards,8246850,NA,Fort Pond Brook,42.5068,-71.47372,NA,NE,,,,
17418,NYDEC,NA,NA,NA,Spring Brook,42.50689874,-78.66748375,NA,,,,,
17338,NYDEC,NA,NA,NA,Coon Brook,42.5069631,-78.79340582,NA,,,,,
4292,MADFW,Todd Richards,8144800,NA,Fall Brook,42.50707,-71.75282,NA,CD,,,,
7331,MADFW,Todd Richards,3626855,NA,UNT to West Branch Swift River (2),42.5071,-72.41012,NA,CV,,,,
7741,MADFW,Todd Richards,9355525,NA,Cedar Brook,42.50712,-70.98152,NA,NE,,,,
3480,MADFW,Todd Richards,8145060,NA,UNT to Wyman Pond,42.5073035,-71.8893461,NA,CD,,,,
3195,MADFW,Todd Richards,2105950,NA,Secum (Sechum) Brook,42.5075,-73.26479,NA,WD,,,,
7583,MADFW,Todd Richards,3313700,NA,Pumpkin Hollow Brook,42.5075,-72.6978,NA,CVD,,,,
17583,NYDEC,NA,NA,NA,West Kill,42.5075075,-74.55184245,NA,,,,,
14512,NYDEC,NA,NA,NA,Genegantslet Creek,42.5077167,-75.74940142,NA,,,,,
6950,MADFW,Todd Richards,3313725,NA,Johnny Bean Brook,42.50791,-72.71324,NA,CV,,,,
3194,MADFW,Todd Richards,2105925,NA,Daniels Brook,42.5079693,-73.2860158,NA,WD,,,,
18247,NYDEC,NA,NA,NA,Unnamed Water,42.50816221,-73.44562207,NA,,,,,
3270,MADFW,Todd Richards,3313825,NA,Creamery Brook,42.5082522,-72.7767124,NA,WD,,,,
17870,NYDEC,NA,NA,NA,Morris Brook,42.50855993,-75.28891745,NA,,,,,
20070,NYDEC,NA,NA,NA,Unnamed Water,42.50875402,-78.38817828,NA,,,,,
18153,NYDEC,NA,NA,NA,Turner Creek,42.50877273,-75.58679488,NA,,,,,
20108,NYDEC,NA,NA,NA,Unnamed Water,42.50913124,-74.25345431,NA,,,,,
7126,MADFW,Todd Richards,3420675,NA,Chestnut Hill Brook,42.50914,-72.49054,NA,CV,,,,
16531,NYDEC,NA,NA,NA,Spooner Creek,42.50945257,-78.70755112,NA,,,,,
14686,NYDEC,NA,NA,NA,Stony Creek,42.50968326,-78.50387172,NA,,,,,
3308,MADFW,Todd Richards,3212150,NA,Shaw Brook,42.509882,-73.026938,NA,WD,,,,
4308,MADFW,Todd Richards,8246500,NA,Concord River,42.5100387,-71.3127869,NA,NE,,,,
6771,MADFW,Todd Richards,3627325,NA,Stony Brook,42.51026,-72.1685,NA,CD,,,,
13322,NYDEC,NA,NA,NA,Mill Creek,42.5103359,-76.37518521,NA,,,,,
7289,MADFW,Todd Richards,3313840,NA,UNT to Creamery Brook,42.51049,-72.8074,NA,WD,,,,
17337,NYDEC,NA,NA,NA,Derby Brook,42.51053119,-78.75894903,NA,,,,,
18502,NYDEC,NA,NA,NA,Unnamed Water,42.51068264,-74.65778148,NA,,,,,
7191,MADFW,Todd Richards,1202175,NA,Berry Pond Creek,42.51072,-73.34851,NA,WD,,,,
7633,MADFW,Todd Richards,8246910,NA,UT- Nashoba Brook,42.5107229,-71.4121528,NA,NE,,,,
13320,NYDEC,NA,NA,NA,Unnamed Water,42.5107497,-76.3759733,NA,,,,,
